TITLE,TIME,URL,TITLE
TherapeuticsMD Should Go Up - Cramer's Lightning Round (4/4/2017),"Wed, Apr. 5, 6:57 AM",https://seekingalpha.com/article/4060375-therapeuticsmd-go-cramers-lightning-round-4-4-2017
Verizon Is A Buy - Cramer's Lightning Round (4/3/2017),"Tue, Apr. 4, 6:52 AM",https://seekingalpha.com/article/4060060-verizon-buy-cramers-lightning-round-4-3-2017
Berkshire Hathaway Going Down Is An Opportunity To Buy - Cramer's Lightning Round (3/31/2017),"Mon, Apr. 3, 6:36 AM",https://seekingalpha.com/article/4059688-berkshire-hathaway-going-opportunity-buy-cramers-lightning-round-3-31-2017
NXP Semiconductors Should Go Higher - Cramer's Lightning Round (3/30/2017),"Fri, Mar. 31, 7:01 AM",https://seekingalpha.com/article/4059370-nxp-semiconductors-go-higher-cramers-lightning-round-3-30-2017
Schlumberger Is A Buy - Cramer's Lightning Round (3/29/2017),"Thu, Mar. 30, 6:40 AM",https://seekingalpha.com/article/4059047-schlumberger-buy-cramers-lightning-round-3-29-2017
Raytheon Is A Buy - Cramer's Lightning Round (3/28/2017),"Wed, Mar. 29, 6:32 AM",https://seekingalpha.com/article/4058741-raytheon-buy-cramers-lightning-round-3-28-2017
Nucor Is The Steel Company To Buy - Cramer's Lightning Round (3/27/17),"Tue, Mar. 28, 6:50 AM",https://seekingalpha.com/article/4058393-nucor-steel-company-buy-cramers-lightning-round-3-27-17
Enbridge Energy Partners' Yield Is A Red Flag - Cramer's Lightning Round (3/24/17),"Mon, Mar. 27, 7:00 AM",https://seekingalpha.com/article/4058054-enbridge-energy-partners-yield-red-flag-cramers-lightning-round-3-24-17
It's Tough To Own Ford - Cramer's Lightning Round (3/23/17),"Fri, Mar. 24, 7:19 AM",https://seekingalpha.com/article/4057691-tough-ford-cramers-lightning-round-3-23-17
Hershey Will Go Higher - Cramer's Lightning Round (3/22/17),"Thu, Mar. 23, 6:26 AM",https://seekingalpha.com/article/4057344-hershey-will-go-higher-cramers-lightning-round-3-22-17
Delta Air Lines Is Cheap - Cramer's Lightning Round (3/17/17),"Mon, Mar. 20, 7:37 AM",https://seekingalpha.com/article/4056427-delta-air-lines-cheap-cramers-lightning-round-3-17-17
Wells Fargo Is A Buy - Cramer's Lightning Round (3/16/17),"Fri, Mar. 17, 6:32 AM",https://seekingalpha.com/article/4056073-wells-fargo-buy-cramers-lightning-round-3-16-17
Don't Buy Tableau Software - Cramer's Lightning Round (3/15/17),"Thu, Mar. 16, 7:15 AM",https://seekingalpha.com/article/4055697-buy-tableau-software-cramers-lightning-round-3-15-17
Seattle Genetics Is Too High To Be Bought - Cramer's Lightning Round (3/14/17),"Wed, Mar. 15, 6:14 AM",https://seekingalpha.com/article/4055290-seattle-genetics-high-bought-cramers-lightning-round-3-14-17
